datetime,PRECTOTCORR,discharge_cfs,PRECTOTCORR_z,discharge_cfs_z
17-06-2004,0.5,494,-0.399372724,-0.195833603
18-06-2004,4.69,458,0.092753823,-0.215200453
19-06-2004,3.72,421,-0.021175235,-0.235105272
20-06-2004,0.89,369,-0.353566195,-0.263079612
21-06-2004,9.14,328,0.615418054,-0.285136303
22-06-2004,10.39,288,0.76223385,-0.306655025
23-06-2004,6.62,280,0.319437411,-0.31095877
24-06-2004,24.48,306,2.417141496,-0.2969716
25-06-2004,12.88,357,1.054690914,-0.269535228
26-06-2004,9.23,396,0.625988792,-0.248554474
27-06-2004,13.74,612,1.155700182,-0.13235337
28-06-2004,12.37,1220,0.99479007,0.194731217
29-06-2004,14.16,1120,1.205030289,0.14093441
30-06-2004,12.82,1280,1.047643756,0.227009302
01-07-2004,16.87,1710,1.523326934,0.458335572
02-07-2004,12.82,4580,1.047643756,2.002303938
03-07-2004,2.82,6270,-0.126882607,2.911469979
04-07-2004,0.29,6070,-0.424037777,2.803876364
05-07-2004,1.07,4360,-0.332424721,1.883950962
06-07-2004,2.36,3020,-0.18091082,1.163073746
07-07-2004,1.81,1650,-0.24550977,0.426057488
08-07-2004,12.98,783,1.066436178,-0.04036083
09-07-2004,4.27,877,0.043423715,0.010208169
10-07-2004,0.15,1620,-0.440481146,0.409918446
11-07-2004,0.02,2120,-0.455749989,0.678902482
12-07-2004,0.17,1650,-0.438132094,0.426057488
13-07-2004,0.03,812,-0.454575463,-0.024759756
14-07-2004,0.02,526,-0.455749989,-0.178618624
15-07-2004,1.55,428,-0.276047455,-0.231339495
16-07-2004,17.53,405,1.600845673,-0.243712761
17-07-2004,5.81,512,0.224300775,-0.186150177
18-07-2004,0.03,635,-0.454575463,-0.119980105
19-07-2004,0,551,-0.458099042,-0.165169423
20-07-2004,0,430,-0.458099042,-0.230263559
21-07-2004,0,356,-0.458099042,-0.270073197
22-07-2004,0.12,314,-0.444004725,-0.292667856
23-07-2004,3.34,291,-0.065807236,-0.305041121
24-07-2004,0.12,286,-0.444004725,-0.307730962
25-07-2004,6,258,0.246616776,-0.322794068
26-07-2004,15.69,259,1.384732823,-0.322256099
27-07-2004,0.63,321,-0.384103881,-0.288902079
28-07-2004,0,357,-0.458099042,-0.269535228
29-07-2004,0.01,342,-0.456924515,-0.27760475
30-07-2004,1.35,272,-0.299537983,-0.315262515
31-07-2004,8.93,242,0.590753001,-0.331401557
01-08-2004,0.7,379,-0.375882196,-0.257699931
02-08-2004,0.15,629,-0.440481146,-0.123207913
03-08-2004,0,454,-0.458099042,-0.217352326
04-08-2004,0,284,-0.458099042,-0.308806898
05-08-2004,2.02,238,-0.220844716,-0.333553429
06-08-2004,0.03,223,-0.454575463,-0.34162295
07-08-2004,0,211,-0.458099042,-0.348078567
08-08-2004,0.17,196,-0.438132094,-0.356148088
09-08-2004,10.47,184,0.771630061,-0.362603705
10-08-2004,12.59,309,1.02062965,-0.295357696
11-08-2004,4.05,321,0.017584135,-0.288902079
12-08-2004,1.06,270,-0.333599247,-0.316338451
13-08-2004,0,230,-0.458099042,-0.337857174
14-08-2004,0,195,-0.458099042,-0.356686056
15-08-2004,0,176,-0.458099042,-0.366907449
16-08-2004,0,163,-0.458099042,-0.373901034
17-08-2004,0,155,-0.458099042,-0.378204779
18-08-2004,0,150,-0.458099042,-0.380894619
19-08-2004,0.63,146,-0.384103881,-0.383046492
20-08-2004,17.97,151,1.652524833,-0.380356651
21-08-2004,7.77,175,0.454507943,-0.367445417
22-08-2004,8.58,299,0.549644578,-0.300737377
23-08-2004,16.24,437,1.449331773,-0.226497783
24-08-2004,1.95,385,-0.229066401,-0.254472122
25-08-2004,0.61,256,-0.386452934,-0.323870004
26-08-2004,0.24,259,-0.429910409,-0.322256099
27-08-2004,0.99,251,-0.341820932,-0.326559844
28-08-2004,21.43,227,2.058910955,-0.339471078
29-08-2004,0.16,241,-0.43930662,-0.331939525
30-08-2004,2.87,204,-0.121009975,-0.351844343
31-08-2004,0.18,185,-0.436957567,-0.362065737
01-09-2004,0,171,-0.458099042,-0.36959729
02-09-2004,1.33,161,-0.301887035,-0.37497697
03-09-2004,14.6,156,1.256709449,-0.377666811
04-09-2004,1.36,156,-0.298363456,-0.377666811
05-09-2004,0.01,156,-0.456924515,-0.377666811
06-09-2004,0,168,-0.458099042,-0.371211194
07-09-2004,0.03,222,-0.454575463,-0.342160918
08-09-2004,0,173,-0.458099042,-0.368521354
09-09-2004,0,151,-0.458099042,-0.380356651
10-09-2004,0,141,-0.458099042,-0.385736332
11-09-2004,0,135,-0.458099042,-0.38896414
12-09-2004,3.13,131,-0.09047229,-0.391116013
13-09-2004,1.07,129,-0.332424721,-0.392191949
14-09-2004,0.02,126,-0.455749989,-0.393805853
15-09-2004,7.31,134,0.40047973,-0.389502108
16-09-2004,31.44,150,3.234611845,-0.380894619
17-09-2004,0,162,-0.458099042,-0.374439002
18-09-2004,0,154,-0.458099042,-0.378742747
19-09-2004,0,133,-0.458099042,-0.390040077
20-09-2004,0,122,-0.458099042,-0.395957725
21-09-2004,0,122,-0.458099042,-0.395957725
22-09-2004,0,121,-0.458099042,-0.396495693
23-09-2004,0.05,118,-0.45222641,-0.398109598
24-09-2004,0,116,-0.458099042,-0.399185534
25-09-2004,0.01,113,-0.456924515,-0.400799438
26-09-2004,0,111,-0.458099042,-0.401875374
27-09-2004,0,110,-0.458099042,-0.402413342
28-09-2004,0,108,-0.458099042,-0.403489278
29-09-2004,0,106,-0.458099042,-0.404565214
30-09-2004,0,105,-0.458099042,-0.405103183
01-10-2004,0,104,-0.458099042,-0.405641151
02-10-2004,0.83,103,-0.360613354,-0.406179119
03-10-2004,0.03,103,-0.454575463,-0.406179119
04-10-2004,0.89,103,-0.353566195,-0.406179119
05-10-2004,1.8,104,-0.246684296,-0.405641151
06-10-2004,0.02,105,-0.455749989,-0.405103183
07-10-2004,0,104,-0.458099042,-0.405641151
08-10-2004,2.69,106,-0.14215145,-0.404565214
09-10-2004,6.56,114,0.312390253,-0.40026147
10-10-2004,45.58,156,4.895392123,-0.377666811
11-10-2004,4.56,257,0.07748498,-0.323332036
12-10-2004,0.13,253,-0.442830199,-0.325483908
13-10-2004,0,220,-0.458099042,-0.343236854
14-10-2004,0.09,232,-0.447528305,-0.336781237
15-10-2004,0,192,-0.458099042,-0.35829996
16-10-2004,0,161,-0.458099042,-0.37497697
17-10-2004,0,143,-0.458099042,-0.384660396
18-10-2004,0.73,132,-0.372358617,-0.390578045
19-10-2004,11.77,125,0.924318488,-0.394343821
20-10-2004,0.61,121,-0.386452934,-0.396495693
21-10-2004,1.92,119,-0.23258998,-0.39757163
22-10-2004,0.29,120,-0.424037777,-0.397033661
23-10-2004,14.56,121,1.252011344,-0.396495693
24-10-2004,4.11,121,0.024631294,-0.396495693
25-10-2004,2.84,126,-0.124533555,-0.393805853
26-10-2004,0.06,137,-0.451051884,-0.387888204
27-10-2004,0,133,-0.458099042,-0.390040077
28-10-2004,0.01,125,-0.456924515,-0.394343821
29-10-2004,0,120,-0.458099042,-0.397033661
30-10-2004,0.01,117,-0.456924515,-0.398647566
31-10-2004,0.7,115,-0.375882196,-0.399723502
01-11-2004,1.61,114,-0.269000297,-0.40026147
02-11-2004,33.09,116,3.428408695,-0.399185534
03-11-2004,36.51,408,3.830096711,-0.242098857
04-11-2004,0.58,648,-0.389976513,-0.11298652
05-11-2004,0,632,-0.458099042,-0.121594009
06-11-2004,0,576,-0.458099042,-0.151720221
07-11-2004,0,347,-0.458099042,-0.274914909
08-11-2004,0,257,-0.458099042,-0.323332036
09-11-2004,0,217,-0.458099042,-0.344850758
10-11-2004,7.81,195,0.459206048,-0.356686056
11-11-2004,15.71,201,1.387081875,-0.353458248
12-11-2004,0.37,218,-0.414641566,-0.34431279
13-11-2004,0.02,224,-0.455749989,-0.341084982
14-11-2004,0,287,-0.458099042,-0.307192993
15-11-2004,0,317,-0.458099042,-0.291053951
16-11-2004,0,248,-0.458099042,-0.328173748
17-11-2004,0,215,-0.458099042,-0.345926695
18-11-2004,1.46,197,-0.286618193,-0.35561012
19-11-2004,1.06,192,-0.333599247,-0.35829996
20-11-2004,14.61,216,1.257883975,-0.345388727
21-11-2004,11.31,270,0.870290275,-0.316338451
22-11-2004,8.8,352,0.575484158,-0.272225069
23-11-2004,20.21,802,1.915618739,-0.030139437
24-11-2004,15.77,1100,1.394129034,0.130175049
25-11-2004,0.03,2040,-0.454575463,0.635865036
26-11-2004,0.02,2260,-0.455749989,0.754218012
27-11-2004,28.84,2020,2.929234991,0.625105675
28-11-2004,0,2370,-0.458099042,0.8133945
29-11-2004,0.5,2650,-0.399372724,0.96402556
30-11-2004,19.04,2220,1.778199154,0.732699289
01-12-2004,0.01,1880,-0.456924515,0.549790145
02-12-2004,0,2160,-0.458099042,0.700421205
03-12-2004,0,1920,-0.458099042,0.571308867
04-12-2004,0.01,1060,-0.456924515,0.108656326
05-12-2004,20.57,722,1.957901688,-0.073176882
06-12-2004,6.77,1330,0.337055306,0.253907705
07-12-2004,17.57,2830,1.605543779,1.060859813
08-12-2004,1.8,3890,-0.246684296,1.631105968
09-12-2004,36.44,6450,3.821875027,3.008304232
10-12-2004,0.16,7190,-0.43930662,3.406400605
11-12-2004,0,6070,-0.458099042,2.803876364
12-12-2004,0,4750,-0.458099042,2.09375851
13-12-2004,0,2400,-0.458099042,0.829533542
14-12-2004,0,1720,-0.458099042,0.463715253
15-12-2004,0,974,-0.458099042,0.062391072
16-12-2004,0,709,-0.458099042,-0.080170467
17-12-2004,0,610,-0.458099042,-0.133429306
18-12-2004,0,552,-0.458099042,-0.164631455
19-12-2004,0,507,-0.458099042,-0.188840018
20-12-2004,0,467,-0.458099042,-0.210358741
21-12-2004,0.1,434,-0.446353778,-0.228111687
22-12-2004,22.15,461,2.143476853,-0.213586549
23-12-2004,0.23,870,-0.431084935,0.006442392
24-12-2004,0,727,-0.458099042,-0.070487042
25-12-2004,0,654,-0.458099042,-0.109758711
26-12-2004,0,575,-0.458099042,-0.152258189
27-12-2004,0,487,-0.458099042,-0.199599379
28-12-2004,0,437,-0.458099042,-0.226497783
29-12-2004,0,407,-0.458099042,-0.242636825
30-12-2004,0,385,-0.458099042,-0.254472122
31-12-2004,0.04,369,-0.453400936,-0.263079612
01-01-2005,0.45,357,-0.405245355,-0.269535228
02-01-2005,0.15,345,-0.440481146,-0.275990845
03-01-2005,0.01,333,-0.456924515,-0.282446462
04-01-2005,0,323,-0.458099042,-0.287826143
05-01-2005,0.82,310,-0.36178788,-0.294819728
06-01-2005,3.58,309,-0.037618604,-0.295357696
07-01-2005,16.47,319,1.476345879,-0.289978015
08-01-2005,7.57,1290,0.431017415,0.232388982
09-01-2005,0,2500,-0.458099042,0.883330349
10-01-2005,0.01,2450,-0.456924515,0.856431945
11-01-2005,0.61,1690,-0.386452934,0.447576211
12-01-2005,2.6,877,-0.152722187,0.010208169
13-01-2005,33.09,1090,3.428408695,0.124795368
14-01-2005,0.04,3350,-0.453400936,1.34060321
15-01-2005,0,4050,-0.458099042,1.71718086
16-01-2005,0,4030,-0.458099042,1.706421498
17-01-2005,0,2270,-0.458099042,0.759597692
18-01-2005,0,1490,-0.458099042,0.339982597
19-01-2005,0,843,-0.458099042,-0.008082746
20-01-2005,0,664,-0.458099042,-0.104379031
21-01-2005,0,588,-0.458099042,-0.145264604
22-01-2005,0.01,542,-0.456924515,-0.170011135
23-01-2005,0,499,-0.458099042,-0.193143762
24-01-2005,0,460,-0.458099042,-0.214124517
25-01-2005,0,431,-0.458099042,-0.229725591
26-01-2005,0,416,-0.458099042,-0.237795112
27-01-2005,0.06,398,-0.451051884,-0.247478538
28-01-2005,9.64,386,0.674144373,-0.253934154
29-01-2005,5.57,561,0.196112143,-0.159789742
30-01-2005,0.6,737,-0.38762746,-0.065107361
31-01-2005,14.39,1190,1.232044395,0.178592175
01-02-2005,54.05,4090,5.890215953,1.738699583
02-02-2005,14.55,9030,1.250836817,4.396261856
03-02-2005,0.59,9000,-0.388801986,4.380122814
04-02-2005,0,7000,-0.458099042,3.304186671
05-02-2005,0,4600,-0.458099042,2.013063299
06-02-2005,0,2700,-0.458099042,0.990923963
07-02-2005,7.99,1600,0.480347523,0.399159084
08-02-2005,14.14,1800,1.202681236,0.506752699
09-02-2005,27.65,5600,2.789466353,2.551031371
10-02-2005,0,5820,-0.458099042,2.669384346
11-02-2005,0,4630,-0.458099042,2.029202341
12-02-2005,0.03,3250,-0.454575463,1.286806403
13-02-2005,19.65,2090,1.849845263,0.66276344
14-02-2005,1.22,3200,-0.314806825,1.259907999
15-02-2005,0.11,4210,-0.445179252,1.803255751
16-02-2005,0.13,4010,-0.442830199,1.695662137
17-02-2005,0,2770,-0.458099042,1.028581728
18-02-2005,0,1910,-0.458099042,0.565929187
19-02-2005,0.01,1250,-0.456924515,0.210870259
20-02-2005,4.25,975,0.041074663,0.06292904
21-02-2005,0.82,926,-0.36178788,0.036568604
22-02-2005,0.19,992,-0.435783041,0.072074497
23-02-2005,12.11,927,0.964252384,0.037106572
24-02-2005,2.63,1190,-0.149198608,0.178592175
25-02-2005,0.02,1390,-0.455749989,0.286185789
26-02-2005,0,1270,-0.458099042,0.221629621
27-02-2005,6.82,969,0.342927938,0.059701231
28-02-2005,0.33,815,-0.419339672,-0.023145852
01-03-2005,0,717,-0.458099042,-0.075866723
02-03-2005,0.59,642,-0.388801986,-0.116214328
03-03-2005,2.82,592,-0.126882607,-0.143112732
04-03-2005,0.01,561,-0.456924515,-0.159789742
05-03-2005,0,533,-0.458099042,-0.174852848
06-03-2005,0,502,-0.458099042,-0.191529858
07-03-2005,18.14,511,1.672491782,-0.186688145
08-03-2005,0.3,858,-0.422863251,-1.32E-05
09-03-2005,0.23,1740,-0.431084935,0.474474615
10-03-2005,0.04,1830,-0.453400936,0.522891741
11-03-2005,0.28,1030,-0.425212304,0.092517284
12-03-2005,0,734,-0.458099042,-0.066721265
13-03-2005,3.58,625,-0.037618604,-0.125359785
14-03-2005,2.08,613,-0.213797558,-0.131815402
15-03-2005,13.11,956,1.081705021,0.052707646
16-03-2005,6.54,1960,0.3100412,0.59282759
17-03-2005,0.02,1950,-0.455749989,0.58744791
18-03-2005,0,1860,-0.458099042,0.539030783
19-03-2005,1.7,1250,-0.25842956,0.210870259
20-03-2005,11.61,1000,0.905526066,0.076378242
21-03-2005,3.43,1440,-0.055236499,0.313084193
22-03-2005,14.96,2060,1.298992398,0.646624397
23-03-2005,0,2650,-0.458099042,0.96402556
24-03-2005,0,2450,-0.458099042,0.856431945
25-03-2005,0,1770,-0.458099042,0.490613657
26-03-2005,21.93,1120,2.117637273,0.14093441
27-03-2005,1.64,2240,-0.265476718,0.74345865
28-03-2005,1.83,3970,-0.243160717,1.674143414
29-03-2005,0,3960,-0.458099042,1.668763733
30-03-2005,14.63,2780,1.260233028,1.033961409
31-03-2005,40.85,5930,4.339841153,2.728560834
01-04-2005,31.01,6800,3.184107212,3.196593057
02-04-2005,0,7030,-0.458099042,3.320325713
03-04-2005,0.01,6660,-0.456924515,3.121277527
04-04-2005,0,3950,-0.458099042,1.663384053
05-04-2005,0.31,1990,-0.421688725,0.608966632
06-04-2005,45.84,1720,4.925929809,0.463715253
07-04-2005,3.68,6970,-0.02587334,3.288047629
08-04-2005,0.09,7370,-0.447528305,3.503234857
09-04-2005,0,8950,-0.458099042,4.35322441
10-04-2005,0.02,5110,-0.455749989,2.287427016
11-04-2005,33.23,2870,3.444852064,1.082378535
12-04-2005,7.32,4440,0.401654256,1.926988408
13-04-2005,0,3990,-0.458099042,1.684902776
14-04-2005,0.01,3530,-0.456924515,1.437437463
15-04-2005,0,2250,-0.458099042,0.748838331
16-04-2005,0,1220,-0.458099042,0.194731217
17-04-2005,0,961,-0.458099042,0.055397487
18-04-2005,0,822,-0.458099042,-0.019380075
19-04-2005,0.01,731,-0.456924515,-0.06833517
20-04-2005,0.02,667,-0.455749989,-0.102765126
21-04-2005,0.46,620,-0.404070829,-0.128049626
22-04-2005,6.86,582,0.347626044,-0.148492412
23-04-2005,0,915,-0.458099042,0.030650955
24-04-2005,0,782,-0.458099042,-0.040898798
25-04-2005,4.87,650,0.113895297,-0.111910584
26-04-2005,11.78,641,0.925493014,-0.116752296
27-04-2005,0,996,-0.458099042,0.074226369
28-04-2005,0.13,994,-0.442830199,0.073150433
29-04-2005,6.6,826,0.317088358,-0.017228203
30-04-2005,19.88,1840,1.876859369,0.528271422
01-05-2005,0,1520,-0.458099042,0.356121639
02-05-2005,0,763,-0.458099042,-0.051120191
03-05-2005,0,589,-0.458099042,-0.144726636
04-05-2005,0,515,-0.458099042,-0.184536273
05-05-2005,0,473,-0.458099042,-0.207130932
06-05-2005,0,436,-0.458099042,-0.227035751
07-05-2005,0,412,-0.458099042,-0.239946985
08-05-2005,0,393,-0.458099042,-0.250168378
09-05-2005,1.66,376,-0.263127665,-0.259313835
10-05-2005,0.04,370,-0.453400936,-0.262541644
11-05-2005,0,361,-0.458099042,-0.267383356
12-05-2005,0.04,344,-0.453400936,-0.276528813
13-05-2005,0.42,327,-0.408768935,-0.285674271
14-05-2005,5.36,315,0.171447089,-0.292129887
15-05-2005,3.98,316,0.009362451,-0.291591919
16-05-2005,0,346,-0.458099042,-0.275452877
17-05-2005,0,325,-0.458099042,-0.286750207
18-05-2005,0.01,297,-0.456924515,-0.301813313
19-05-2005,0,280,-0.458099042,-0.31095877
20-05-2005,11.74,270,0.920794909,-0.316338451
21-05-2005,0,299,-0.458099042,-0.300737377
22-05-2005,0,311,-0.458099042,-0.29428176
23-05-2005,0,288,-0.458099042,-0.306655025
24-05-2005,1.99,258,-0.224368295,-0.322794068
25-05-2005,0.02,244,-0.455749989,-0.330325621
26-05-2005,0.04,232,-0.453400936,-0.336781237
27-05-2005,0,226,-0.458099042,-0.340009046
28-05-2005,3.19,216,-0.083425132,-0.345388727
29-05-2005,27.84,227,2.811782354,-0.339471078
30-05-2005,7.38,374,0.408701415,-0.260389771
31-05-2005,15.73,399,1.389430928,-0.246940569
01-06-2005,7.9,392,0.469776785,-0.250706346
02-06-2005,0.4,360,-0.411117987,-0.267921324
03-06-2005,2.36,306,-0.18091082,-0.2969716
04-06-2005,0.14,269,-0.441655673,-0.316876419
05-06-2005,4.87,244,0.113895297,-0.330325621
06-06-2005,8.14,423,0.497965418,-0.234029336
07-06-2005,0.93,471,-0.34886809,-0.208206868
08-06-2005,1.67,770,-0.261953139,-0.047354415
09-06-2005,2.46,666,-0.169165556,-0.103303094
10-06-2005,4.93,445,0.120942455,-0.222194038
11-06-2005,40.5,424,4.298732731,-0.233491368
12-06-2005,2.81,424,-0.128057134,-0.233491368
13-06-2005,3.13,481,-0.09047229,-0.202827188
14-06-2005,0.69,525,-0.377056723,-0.179156592
15-06-2005,0.03,350,-0.454575463,-0.273301005
16-06-2005,0,273,-0.458099042,-0.314724546
17-06-2005,8.65,239,0.557866263,-0.333015461
18-06-2005,0.42,232,-0.408768935,-0.336781237
19-06-2005,0,225,-0.458099042,-0.340547014
20-06-2005,0.01,205,-0.456924515,-0.351306375
21-06-2005,0.04,194,-0.453400936,-0.357224024
22-06-2005,0.01,186,-0.456924515,-0.361527769
23-06-2005,0,179,-0.458099042,-0.365293545
24-06-2005,0.05,173,-0.45222641,-0.368521354
25-06-2005,0.02,167,-0.455749989,-0.371749162
26-06-2005,0.66,163,-0.380580302,-0.373901034
27-06-2005,0.61,160,-0.386452934,-0.375514939
28-06-2005,5.89,166,0.233696986,-0.37228713
29-06-2005,1.65,227,-0.264302192,-0.339471078
30-06-2005,0.95,198,-0.346519037,-0.355072152
01-07-2005,3.48,171,-0.049363867,-0.36959729
02-07-2005,1.44,193,-0.288967245,-0.357761992
03-07-2005,0.5,192,-0.399372724,-0.35829996
04-07-2005,4.18,164,0.032852978,-0.373363066
05-07-2005,9.2,154,0.622465213,-0.378742747
06-07-2005,17.85,175,1.638430517,-0.367445417
07-07-2005,1.78,195,-0.249033349,-0.356686056
08-07-2005,11.37,180,0.877337434,-0.364755577
09-07-2005,4.24,172,0.039900136,-0.369059322
10-07-2005,42.94,175,4.585317163,-0.367445417
11-07-2005,3.18,218,-0.084599658,-0.34431279
12-07-2005,7.05,259,0.369942045,-0.322256099
13-07-2005,3.13,230,-0.09047229,-0.337857174
14-07-2005,10.51,272,0.776328166,-0.315262515
15-07-2005,16.47,438,1.476345879,-0.225959815
16-07-2005,12.99,546,1.067610704,-0.167859263
17-07-2005,6.65,720,0.32296099,-0.074252818
18-07-2005,0.2,729,-0.434608515,-0.069411106
19-07-2005,1.11,505,-0.327726615,-0.189915954
20-07-2005,1.24,324,-0.312457773,-0.287288175
21-07-2005,6.84,238,0.345276991,-0.333553429
22-07-2005,0.76,226,-0.368835038,-0.340009046
23-07-2005,0.85,219,-0.358264301,-0.343774822
24-07-2005,0.1,207,-0.446353778,-0.350230439
25-07-2005,0,189,-0.458099042,-0.359913864
26-07-2005,0.22,169,-0.432259462,-0.370673226
27-07-2005,1.85,155,-0.240811665,-0.378204779
28-07-2005,7.79,152,0.456856995,-0.379818683
29-07-2005,3.17,225,-0.085774185,-0.340547014
30-07-2005,1.9,335,-0.234939033,-0.281370526
31-07-2005,9.07,211,0.60719637,-0.348078567
01-08-2005,3.84,207,-0.007080918,-0.350230439
02-08-2005,1.55,191,-0.276047455,-0.358837928
03-08-2005,5.66,186,0.20668288,-0.361527769
04-08-2005,3.55,213,-0.041142183,-0.347002631
05-08-2005,8.03,188,0.485045628,-0.360451833
06-08-2005,1.84,268,-0.241986191,-0.317414387
07-08-2005,0.31,256,-0.421688725,-0.323870004
08-08-2005,0.84,197,-0.359438827,-0.35561012
09-08-2005,4.23,164,0.03872561,-0.373363066
10-08-2005,6.62,150,0.319437411,-0.380894619
11-08-2005,0.86,153,-0.357089775,-0.379280715
12-08-2005,7.34,183,0.404003309,-0.363141673
13-08-2005,0.25,202,-0.428735883,-0.35292028
14-08-2005,0.2,201,-0.434608515,-0.353458248
15-08-2005,2.54,182,-0.159769345,-0.363679641
16-08-2005,0.84,181,-0.359438827,-0.364217609
17-08-2005,0.79,154,-0.365311459,-0.378742747
18-08-2005,1.49,140,-0.283094614,-0.3862743
19-08-2005,0.51,133,-0.398198197,-0.390040077
20-08-2005,5.3,153,0.164399931,-0.379280715
21-08-2005,4.54,173,0.075135927,-0.368521354
22-08-2005,15.13,165,1.318959346,-0.372825098
23-08-2005,0.95,246,-0.346519037,-0.329249684
24-08-2005,0.09,200,-0.447528305,-0.353996216
25-08-2005,1.54,181,-0.277221982,-0.364217609
26-08-2005,0.02,147,-0.455749989,-0.382508524
27-08-2005,0,131,-0.458099042,-0.391116013
28-08-2005,2.94,122,-0.112788291,-0.395957725
29-08-2005,88.79,1850,9.97052054,0.533651102
30-08-2005,4.16,8200,0.030503925,3.949748357
31-08-2005,1.77,6460,-0.250207875,3.013683912
01-09-2005,0,7620,-0.458099042,3.637726875
02-09-2005,0,5570,-0.458099042,2.534892329
03-09-2005,0,2500,-0.458099042,0.883330349
04-09-2005,0.31,1170,-0.421688725,0.167832814
05-09-2005,0.02,628,-0.455749989,-0.123745881
06-09-2005,0.01,469,-0.456924515,-0.209282804
07-09-2005,0,401,-0.458099042,-0.245864633
08-09-2005,0,347,-0.458099042,-0.274914909
09-09-2005,0,313,-0.458099042,-0.293205824
10-09-2005,0,290,-0.458099042,-0.305579089
11-09-2005,0,268,-0.458099042,-0.317414387
12-09-2005,0,251,-0.458099042,-0.326559844
13-09-2005,0,240,-0.458099042,-0.332477493
14-09-2005,0,232,-0.458099042,-0.336781237
15-09-2005,0.09,225,-0.447528305,-0.340547014
16-09-2005,6.46,219,0.300644989,-0.343774822
17-09-2005,0.27,216,-0.42638683,-0.345388727
18-09-2005,0,251,-0.458099042,-0.326559844
19-09-2005,0,237,-0.458099042,-0.334091397
20-09-2005,0,220,-0.458099042,-0.343236854
21-09-2005,0.01,208,-0.456924515,-0.349692471
22-09-2005,1.7,200,-0.25842956,-0.353996216
23-09-2005,0.7,195,-0.375882196,-0.356686056
24-09-2005,9.91,191,0.705856584,-0.358837928
25-09-2005,45.76,189,4.916533598,-0.359913864
26-09-2005,14.28,257,1.219124605,-0.323332036
27-09-2005,0,637,-0.458099042,-0.118904168
28-09-2005,0.02,811,-0.455749989,-0.025297724
29-09-2005,0,761,-0.458099042,-0.052196128
30-09-2005,0,455,-0.458099042,-0.216814357
01-10-2005,0.97,304,-0.344169985,-0.298047536
02-10-2005,0.01,245,-0.456924515,-0.329787652
03-10-2005,0,215,-0.458099042,-0.345926695
04-10-2005,0,197,-0.458099042,-0.35561012
05-10-2005,0.01,185,-0.456924515,-0.362065737
06-10-2005,0.45,174,-0.405245355,-0.367983386
07-10-2005,0.1,164,-0.446353778,-0.373363066
08-10-2005,0,158,-0.458099042,-0.376590875
09-10-2005,0.02,154,-0.455749989,-0.378742747
10-10-2005,0,151,-0.458099042,-0.380356651
11-10-2005,0.01,148,-0.456924515,-0.381970555
12-10-2005,0,145,-0.458099042,-0.38358446
13-10-2005,0,144,-0.458099042,-0.384122428
14-10-2005,0,143,-0.458099042,-0.384660396
15-10-2005,0,140,-0.458099042,-0.3862743
16-10-2005,0,136,-0.458099042,-0.388426172
17-10-2005,0,132,-0.458099042,-0.390578045
18-10-2005,0,131,-0.458099042,-0.391116013
19-10-2005,0,128,-0.458099042,-0.392729917
20-10-2005,0,127,-0.458099042,-0.393267885
21-10-2005,0.08,127,-0.448702831,-0.393267885
22-10-2005,0,126,-0.458099042,-0.393805853
23-10-2005,0,123,-0.458099042,-0.395419757
24-10-2005,0,120,-0.458099042,-0.397033661
25-10-2005,0,119,-0.458099042,-0.39757163
26-10-2005,0,119,-0.458099042,-0.39757163
27-10-2005,0,120,-0.458099042,-0.397033661
28-10-2005,0,119,-0.458099042,-0.39757163
29-10-2005,0,119,-0.458099042,-0.39757163
30-10-2005,0,119,-0.458099042,-0.39757163
31-10-2005,0,120,-0.458099042,-0.397033661
01-11-2005,2.99,123,-0.106915659,-0.395419757
02-11-2005,0,124,-0.458099042,-0.394881789
03-11-2005,0,122,-0.458099042,-0.395957725
04-11-2005,0,121,-0.458099042,-0.396495693
05-11-2005,0.81,121,-0.362962406,-0.396495693
06-11-2005,0.09,121,-0.447528305,-0.396495693
07-11-2005,0,122,-0.458099042,-0.395957725
08-11-2005,0,120,-0.458099042,-0.397033661
09-11-2005,0,120,-0.458099042,-0.397033661
10-11-2005,0.22,118,-0.432259462,-0.398109598
11-11-2005,0,116,-0.458099042,-0.399185534
12-11-2005,0,115,-0.458099042,-0.399723502
13-11-2005,0.88,117,-0.354740722,-0.398647566
14-11-2005,1.81,120,-0.24550977,-0.397033661
15-11-2005,11.85,122,0.933714699,-0.395957725
16-11-2005,2.51,150,-0.163292925,-0.380894619
17-11-2005,0,195,-0.458099042,-0.356686056
18-11-2005,0,160,-0.458099042,-0.375514939
19-11-2005,0,143,-0.458099042,-0.384660396
20-11-2005,2.77,140,-0.132755239,-0.3862743
21-11-2005,10.61,145,0.78807343,-0.38358446
22-11-2005,0,151,-0.458099042,-0.380356651
23-11-2005,0,150,-0.458099042,-0.380894619
24-11-2005,0,145,-0.458099042,-0.38358446
25-11-2005,0,141,-0.458099042,-0.385736332
26-11-2005,9.65,147,0.675318899,-0.382508524
27-11-2005,21,467,2.008406322,-0.210358741
28-11-2005,3.39,582,-0.059934605,-0.148492412
29-11-2005,0,434,-0.458099042,-0.228111687
30-11-2005,0,316,-0.458099042,-0.291591919
01-12-2005,0.06,246,-0.451051884,-0.329249684
02-12-2005,0,211,-0.458099042,-0.348078567
03-12-2005,0.05,192,-0.45222641,-0.35829996
04-12-2005,12.89,183,1.055865441,-0.363141673
